is_treatment,response_att,food_share_15d,age,is_women
1,0,0.0,35.0,1
0,0,0.0,53.0,0
0,0,0.0,32.0,1
0,0,0.6332,20.0,1
1,0,0.0,51.0,1
0,0,0.0,20.0,1
0,0,0.0,60.0,0
1,0,0.0,34.0,1
1,0,0.0,61.0,0
0,0,0.0,24.0,1
0,0,0.0,78.0,0
1,0,0.0,64.0,1
0,0,0.4311,49.0,0
0,0,0.0,47.0,1
1,0,0.0,51.0,1
0,0,0.9065,46.0,1
1,0,0.0,70.0,1
0,0,0.4344,32.0,1
0,1,0.884,72.0,0
0,0,0.9166,40.0,1
1,0,0.3706,25.0,0
1,0,0.366,51.0,1
1,0,0.0,63.0,1
1,0,0.0,69.0,0
1,0,0.0,,0
1,0,0.0,31.0,1
1,0,0.0,40.0,0
1,0,0.0,29.0,1
1,0,0.0,24.0,0
0,0,0.9044,57.0,1
1,0,0.0,29.0,1
1,0,0.4327,34.0,1
1,0,0.0,26.0,1
1,0,0.391,46.0,1
1,0,0.0,39.0,1
0,0,0.0,38.0,1
1,0,0.0,41.0,1
0,1,0.9922,38.0,0
0,0,0.0,64.0,1
1,0,0.0,17.0,1
1,1,0.4701,41.0,0
0,0,0.0,41.0,1
0,0,0.9591,42.0,0
1,0,0.4045,31.0,0
0,0,0.0,45.0,0
0,0,0.0,38.0,1
0,0,0.8573,37.0,0
1,0,0.0,41.0,1
0,0,0.0,32.0,1
1,0,0.0,32.0,1
1,0,0.0,37.0,1
1,0,0.4469,75.0,1
0,0,0.0,29.0,0
1,0,0.0,26.0,0
1,0,0.0,31.0,0
1,0,0.0,31.0,0
0,0,0.5008,51.0,1
1,0,0.0,33.0,1
1,0,0.0,51.0,0
1,0,0.0,61.0,1
0,0,0.0,30.0,1
0,0,0.9376,61.0,1
0,1,0.6979,39.0,1
1,0,0.0,48.0,1
1,0,0.3892,33.0,0
1,0,0.0,30.0,0
1,0,0.0,26.0,1
0,0,0.0,54.0,1
0,0,0.9847,23.0,1
0,0,0.0,32.0,0
0,0,0.0,57.0,0
1,0,0.0,32.0,0
1,0,0.0,66.0,0
1,0,0.0,58.0,0
1,0,0.0694,61.0,1
1,0,0.0,53.0,1
1,0,0.4927,22.0,1
0,0,0.0,26.0,0
1,0,0.0,62.0,1
1,0,0.0614,28.0,1
0,0,0.6853,51.0,0
1,0,0.0,30.0,1
1,0,0.0,32.0,0
1,0,0.2554,20.0,1
1,0,0.0,43.0,0
0,0,0.0,31.0,0
1,0,0.0,60.0,0
1,0,0.0,51.0,0
1,0,0.0,68.0,0
0,0,0.0,47.0,1
1,0,0.0,24.0,1
1,0,0.0,31.0,0
1,0,0.0,45.0,1
1,0,0.0,35.0,0
1,1,0.0,,0
0,0,0.0,35.0,0
1,0,0.0,37.0,0
0,0,0.5274,58.0,1
1,0,0.0,50.0,0
1,1,0.0,53.0,1
0,0,0.0,39.0,1
0,0,0.0,34.0,0
0,0,0.0,63.0,0
1,0,0.0,55.0,1
1,0,0.0,50.0,0
0,1,0.8362,38.0,0
0,0,0.0,18.0,1
1,0,0.0,,1
1,0,0.0,30.0,1
1,0,0.0,60.0,1
1,0,0.0,32.0,1
1,0,0.0,24.0,1
1,0,0.0,35.0,1
0,0,0.0,43.0,1
0,0,0.0,35.0,1
1,0,0.0,58.0,1
1,0,0.0,37.0,1
0,0,0.8775,43.0,1
1,0,0.0,25.0,1
1,0,0.0,36.0,1
0,0,0.8385,42.0,1
0,0,0.3605,57.0,1
0,0,0.5287,35.0,1
1,0,0.0,68.0,0
1,0,0.3484,17.0,0
1,0,0.0,27.0,0
0,0,0.7978,46.0,1
1,0,0.0,30.0,0
1,0,0.0,62.0,1
1,0,0.0,44.0,1
0,0,0.0,42.0,0
0,0,0.7832,45.0,1
1,0,0.0,59.0,0
1,0,0.0,36.0,0
0,0,0.0,48.0,0
1,0,0.0,58.0,1
0,0,0.8696,22.0,0
1,0,0.0,31.0,1
1,0,0.0,29.0,0
1,0,0.0,27.0,0
1,0,0.0,62.0,0
1,1,0.0,47.0,1
1,0,0.0,62.0,1
1,0,0.0,49.0,1
1,0,0.0,35.0,1
1,0,0.4336,47.0,0
1,0,0.0,33.0,1
1,0,0.0,47.0,0
1,0,0.0,29.0,0
1,0,0.0,55.0,0
0,0,0.5489999999999999,29.0,1
1,0,0.0,48.0,0
1,0,0.0,39.0,1
1,0,0.0,64.0,1
0,0,0.8123,37.0,1
1,0,0.0,45.0,1
1,0,0.105,20.0,1
1,0,0.0,41.0,0
0,0,0.0,25.0,0
1,0,0.0,51.0,1
1,0,0.4452,35.0,1
0,0,0.0,38.0,1
1,0,0.0,31.0,1
0,0,0.0,50.0,1
1,0,0.0,47.0,0
0,0,1.0,72.0,1
0,0,0.0,53.0,1
1,1,0.0,36.0,0
1,0,0.0,34.0,1
0,0,0.3249,55.0,1
1,0,0.3559,44.0,1
1,0,0.0,58.0,1
1,0,0.1295,31.0,1
0,0,0.3426,28.0,1
1,0,0.0,,0
1,0,0.0,,0
0,0,0.0,46.0,0
1,0,0.0,57.0,0
1,0,0.0,60.0,1
0,0,0.0,31.0,0
1,0,0.0,41.0,1
1,0,0.3023,28.0,1
0,0,0.0,53.0,1
1,0,0.0,34.0,1
1,0,0.0,30.0,0
1,0,0.0,60.0,1
0,0,0.9736,32.0,0
1,0,0.0,30.0,1
0,0,0.8428,18.0,0
1,0,0.4959,71.0,1
1,0,0.0,33.0,1
0,0,0.5926,38.0,1
1,0,0.4475,42.0,1
1,0,0.0,33.0,0
0,0,0.0,47.0,1
0,1,0.5193,60.0,1
0,0,0.0,31.0,0
1,0,0.0,61.0,1
1,0,0.0,59.0,0
1,0,0.0,56.0,1
1,0,0.0,42.0,1
1,0,0.0,55.0,1
0,0,0.0,27.0,0
0,0,0.2873,41.0,1
1,0,0.0,62.0,1
1,0,0.0,38.0,0
1,0,0.0,52.0,0
1,1,0.0,67.0,1
1,1,0.0,33.0,1
0,0,0.0,26.0,0
1,0,0.0,47.0,1
1,0,0.0,42.0,1
0,0,0.0,33.0,1
0,0,0.0,36.0,1
1,0,0.0,41.0,1
1,0,0.0,57.0,1
1,0,0.3125,27.0,0
0,0,0.0,24.0,0
1,0,0.0,32.0,1
0,0,0.0,67.0,1
0,0,0.9911,22.0,0
1,0,0.0,48.0,1
0,0,0.0,57.0,1
0,0,0.0,60.0,0
0,1,0.9724,80.0,0
0,0,0.0,33.0,1
1,0,0.0,24.0,1
1,0,0.0,38.0,1
1,0,0.0,47.0,1
1,0,0.0,70.0,1
0,0,0.0,62.0,1
1,0,0.0,33.0,1
1,0,0.0,55.0,0
1,0,0.3973,26.0,0
0,0,0.0,53.0,1
1,0,0.0,79.0,1
1,0,0.4653,30.0,0
0,1,0.6786,28.0,1
1,0,0.4429999999999999,43.0,1
1,0,0.0,48.0,0
1,0,0.0,36.0,0
0,0,0.0,54.0,1
1,0,0.0,49.0,1
1,0,0.0,56.0,1
1,0,0.0,49.0,1
1,0,0.0,24.0,1
1,0,0.0,32.0,1
1,0,0.0,22.0,0
1,0,0.0,28.0,0
1,0,0.0,61.0,0
0,0,0.6646,37.0,1
0,0,0.6715,22.0,0
1,0,0.0,33.0,1
1,0,0.0,28.0,0
0,0,0.8471,59.0,0
0,0,0.0,23.0,1
0,0,0.0,31.0,0
1,0,0.0,32.0,1
1,0,0.0,32.0,0
1,1,0.4541,27.0,0
1,0,0.0,56.0,1
0,0,0.7826,60.0,1
1,0,0.4653,,0
1,1,0.0,29.0,1
1,1,0.0,25.0,0
0,0,0.0,42.0,0
1,0,0.0,49.0,0
1,0,0.0,19.0,0
0,0,0.0,41.0,1
1,0,0.0,57.0,1
1,0,0.0164,48.0,1
0,0,0.0,57.0,0
1,0,0.0,21.0,1
1,0,0.0,47.0,1
1,0,0.0,49.0,1
1,0,0.0,31.0,1
1,0,0.0,68.0,1
1,0,0.0,44.0,1
0,0,0.0,44.0,1
1,0,0.0,36.0,0
1,0,0.3732,40.0,0
1,0,0.0,38.0,1
1,0,0.0,68.0,0
1,0,0.0,29.0,0
0,0,0.0,58.0,1
1,0,0.0,23.0,1
1,0,0.0,36.0,1
1,0,0.0,30.0,0
1,0,0.0,66.0,1
0,0,0.0,43.0,0
1,0,0.0,32.0,1
0,0,0.0,37.0,1
0,1,0.774,66.0,1
0,0,1.0,64.0,1
1,0,0.0,43.0,1
1,0,0.0,41.0,0
1,0,0.3603,32.0,1
1,1,0.0,59.0,0
1,0,0.0,25.0,0
1,0,0.0,42.0,1
1,0,0.0,22.0,1
1,0,0.0,62.0,1
1,0,0.0,31.0,0
0,0,0.0,72.0,1
0,0,0.5658,,0
1,0,0.0,66.0,1
1,0,0.0,32.0,1
0,0,0.9788,36.0,0
1,0,0.3545,63.0,1
1,0,0.0,40.0,1
1,0,0.0,48.0,1
0,0,1.0,51.0,1
1,0,0.0,31.0,1
1,0,0.0,46.0,0
1,1,0.1917,43.0,1
1,0,0.0,31.0,0
1,0,0.0,55.0,1
0,0,0.6659,35.0,1
0,0,0.0,68.0,1
1,0,0.0,46.0,1
1,0,0.0,56.0,0
0,0,0.0,44.0,0
1,0,0.4266,32.0,0
1,1,0.0,64.0,1
1,0,0.0,63.0,0
0,0,0.8909999999999999,26.0,1
1,0,0.0,58.0,1
0,0,0.0,74.0,1
1,0,0.0,63.0,1
0,0,0.0,29.0,0
1,0,0.0,47.0,1
1,0,0.0,49.0,0
1,0,0.0,49.0,1
1,0,0.0,48.0,0
0,0,0.8976,35.0,0
1,0,0.0,49.0,1
1,0,0.0,32.0,1
1,0,0.0,34.0,1
1,0,0.0,44.0,0
1,0,0.0,32.0,1
1,0,0.0,59.0,1
1,0,0.0,61.0,1
0,0,0.0,43.0,0
1,0,0.0,44.0,1
0,0,0.0,34.0,1
1,1,0.4396,23.0,1
0,0,0.0,50.0,0
1,0,0.0,24.0,1
0,0,0.0,32.0,1
1,0,0.2607,28.0,0
0,0,0.0,72.0,1
1,0,0.0,63.0,1
1,0,0.0,44.0,1
1,0,0.1042,27.0,0
0,0,0.5624,54.0,1
0,0,0.9196,40.0,1
1,0,0.0559,49.0,1
1,0,0.0,23.0,1
0,0,0.0,56.0,1
1,0,0.3462,60.0,1
1,0,0.0,52.0,0
0,0,0.0,38.0,1
1,0,0.0,49.0,1
0,0,0.0,69.0,1
1,0,0.0,57.0,0
0,0,0.8947,32.0,0
1,0,0.0,39.0,0
0,0,0.0,48.0,1
1,0,0.2975,57.0,1
1,0,0.0,55.0,0
1,0,0.0,18.0,0
0,0,0.9494,50.0,1
0,0,0.0,42.0,1
0,0,0.0,37.0,0
0,0,0.0,50.0,1
1,0,0.0,44.0,0
1,0,0.0,30.0,1
1,0,0.4534,29.0,1
1,0,0.0,47.0,1
1,0,0.0,32.0,1
0,0,0.569,54.0,1
0,0,0.0,51.0,1
1,1,0.0,45.0,0
1,0,0.0,48.0,1
1,0,0.0,21.0,1
1,0,0.0,51.0,1
1,0,0.0,58.0,0
0,0,0.0,50.0,1
1,0,0.2596,25.0,1
0,0,1.0,60.0,1
0,0,0.0,23.0,0
1,0,0.0,31.0,1
1,0,0.0,50.0,1
1,0,0.2477,30.0,1
1,0,0.0,31.0,1
0,0,0.0,33.0,0
0,0,0.0,32.0,0
1,0,0.0,35.0,1
1,0,0.0,50.0,0
0,0,0.0,23.0,1
1,0,0.0,35.0,1
1,0,0.4731,48.0,0
1,0,0.2116,32.0,1
1,0,0.0,21.0,1
1,0,0.0,42.0,1
0,0,0.9922,28.0,0
1,0,0.3662,56.0,1
1,0,0.0,33.0,0
0,1,0.8346,37.0,1
1,0,0.0,34.0,1
1,0,0.0,58.0,1
1,0,0.0,59.0,1
0,0,0.9099,68.0,1
1,0,0.0,60.0,0
1,0,0.0,31.0,1
0,0,0.8243,35.0,1
0,0,0.0,31.0,1
0,0,0.4631,63.0,1
0,1,0.9961,59.0,1
1,1,0.0,28.0,0
1,0,0.0,48.0,1
1,0,0.0,27.0,1
1,0,0.0,24.0,0
1,0,0.0,22.0,1
1,0,0.0,23.0,0
1,0,0.0,34.0,1
1,0,0.0,26.0,0
1,0,0.0,69.0,1
1,0,0.0,49.0,1
0,0,0.0,59.0,1
0,0,1.0,24.0,1
1,0,0.0,45.0,1
1,0,0.0,48.0,1
1,0,0.0,23.0,0
1,0,0.0,16.0,0
0,0,0.0,23.0,0
1,0,0.0,30.0,0
1,0,0.0,38.0,1
0,0,0.0,30.0,0
1,0,0.0,47.0,0
1,0,0.0,31.0,0
0,0,0.0,45.0,1
1,0,0.0,36.0,1
0,0,0.8806,64.0,1
1,0,0.0,36.0,0
1,0,0.0,45.0,0
1,0,0.0,37.0,1
0,0,0.5878,57.0,1
0,1,0.9975,34.0,0
1,0,0.0,26.0,0
0,0,0.0,27.0,1
1,0,0.0,19.0,0
1,0,0.0,37.0,1
0,0,0.5314,28.0,0
1,0,0.0,23.0,1
0,0,0.0,51.0,1
1,0,0.0,40.0,1
0,0,1.0,18.0,0
0,0,0.0,58.0,1
0,0,0.0,46.0,1
1,0,0.0,27.0,1
1,0,0.0,48.0,1
1,0,0.0,32.0,0
1,0,0.0,59.0,1
1,0,0.4545,36.0,1
1,0,0.3637,29.0,1
1,0,0.2565,41.0,0
1,0,0.0,26.0,1
1,0,0.0,24.0,0
1,0,0.0,60.0,1
1,0,0.0,42.0,1
0,0,1.0,68.0,1
0,0,0.0,53.0,1
1,0,0.0,47.0,1
0,0,0.7561,38.0,1
0,1,0.9111,62.0,1
1,0,0.0,47.0,1
0,0,0.0,52.0,0
1,0,0.0,65.0,1
1,0,0.0,55.0,1
1,0,0.0,51.0,1
0,0,0.0,31.0,1
1,0,0.0,24.0,1
0,0,0.9279,53.0,1
1,0,0.0,42.0,1
0,0,0.8411,44.0,1
0,0,0.0,26.0,1
0,0,0.0,48.0,0
1,0,0.0,55.0,0
0,1,0.9122,58.0,1
1,0,0.0,24.0,0
0,0,0.0,59.0,0
0,0,0.0,51.0,1
0,0,0.0,33.0,0
1,0,0.0518,52.0,1
0,0,0.0,49.0,1
1,0,0.0,46.0,1
1,0,0.0,72.0,0
0,0,0.0,34.0,1
1,0,0.0,35.0,1
0,0,0.9945,41.0,1
1,0,0.0,36.0,0
1,0,0.0,56.0,0
1,0,0.0,27.0,1
1,0,0.0,50.0,1
1,0,0.1481,18.0,1
1,0,0.0,,1
1,0,0.0,57.0,1
1,0,0.0,32.0,0
1,0,0.0,33.0,0
1,0,0.0,65.0,1
1,0,0.0,44.0,0
0,0,0.8285,58.0,1
1,0,0.1866,19.0,0
0,0,0.0,57.0,1
0,0,0.9936,49.0,1
1,0,0.4463,28.0,0
0,0,0.0,29.0,1
1,0,0.0,63.0,1
0,0,0.8694,54.0,0
0,0,0.9127,64.0,1
0,0,1.0,59.0,1
0,0,0.0,31.0,0
1,0,0.0,41.0,0
1,0,0.0,65.0,0
1,1,0.0,,0
1,0,0.1615,43.0,1
1,0,0.0255,33.0,0
0,1,0.0,31.0,1
1,0,0.0,27.0,0
0,0,0.0,26.0,1
0,0,0.0,33.0,0
1,0,0.0,39.0,1
1,0,0.0,35.0,1
1,0,0.0,32.0,1
1,0,0.0,50.0,1
0,0,0.0,29.0,0
0,0,0.8514,67.0,1
1,0,0.0,20.0,1
0,0,0.5912,32.0,1
1,0,0.0,37.0,1
1,0,0.0,31.0,1
1,0,0.0,41.0,0
1,0,0.4763,34.0,0
1,0,0.0,40.0,1
1,0,0.0,32.0,0
1,0,0.0,35.0,1
0,0,0.0,27.0,1
1,0,0.0,52.0,0
1,0,0.0,36.0,1
0,0,0.0,28.0,1
0,0,0.8262,22.0,1
0,1,0.7145,35.0,1
1,1,0.0,54.0,1
1,0,0.0,34.0,1
1,0,0.0,40.0,0
0,0,0.0,46.0,1
1,0,0.0,36.0,0
0,0,0.0,25.0,1
0,1,0.0,53.0,1
1,0,0.0,61.0,0
1,0,0.0,30.0,1
0,0,0.6431,72.0,1
1,0,0.0,24.0,0
1,0,0.0,77.0,1
1,1,0.0,45.0,1
0,0,0.0,24.0,0
0,0,0.0,60.0,0
0,0,1.0,48.0,0
1,0,0.0,36.0,1
1,0,0.0,20.0,1
0,0,0.4275,42.0,0
1,0,0.0,45.0,1
0,0,0.9842,38.0,0
1,0,0.0,46.0,1
1,0,0.0,34.0,0
1,0,0.0,51.0,1
1,0,0.0698,31.0,1
0,0,0.0,25.0,1
1,0,0.0,36.0,1
1,0,0.0,46.0,1
1,0,0.0,58.0,1
1,0,0.0,37.0,1
1,0,0.0,56.0,0
1,0,0.0,40.0,1
1,0,0.0,70.0,0
1,0,0.0,,0
1,0,0.0483,42.0,1
0,0,0.0,36.0,1
0,1,0.0,21.0,1
0,0,0.0,29.0,1
0,0,0.5166,40.0,1
1,0,0.0,34.0,0
1,0,0.0,45.0,1
1,0,0.0,39.0,0
0,0,0.1576,43.0,1
1,0,0.3254,44.0,0
1,0,0.0,30.0,0
1,0,0.0,59.0,1
1,0,0.0,50.0,1
1,0,0.0,37.0,1
0,0,0.0,51.0,0
1,0,0.0,67.0,1
0,0,0.0,49.0,0
1,0,0.0,21.0,1
1,1,0.0,50.0,0
1,0,0.0,38.0,1
1,0,0.1785,36.0,1
0,0,0.0,52.0,1
1,0,0.0,34.0,1
1,0,0.0,32.0,0
1,0,0.4796,57.0,1
0,0,0.1369,52.0,1
1,0,0.0,68.0,1
0,0,0.0,41.0,1
0,0,0.0,44.0,1
1,0,0.3498,59.0,1
1,0,0.0,46.0,1
0,0,0.0,61.0,1
1,0,0.0,37.0,1
1,0,0.0,73.0,0
1,0,0.0,31.0,0
0,0,0.0,56.0,0
1,0,0.0,69.0,1
1,0,0.0,62.0,1
1,0,0.0,34.0,0
0,0,0.0,59.0,1
0,0,0.0,22.0,0
0,0,0.7855,37.0,0
1,0,0.0,56.0,1
1,0,0.0,31.0,0
0,0,0.0,34.0,0
1,1,0.4414,33.0,1
1,0,0.0,46.0,1
1,0,0.0,27.0,0
1,0,0.0,42.0,0
1,0,0.4666,32.0,0
0,0,0.2446,37.0,0
0,0,0.0,27.0,0
0,0,0.7609,36.0,1
1,0,0.0,44.0,1
0,0,0.0,31.0,1
1,0,0.3189,70.0,1
1,0,0.0,50.0,0
1,0,0.0,55.0,0
1,0,0.0,35.0,1
0,0,0.0,62.0,1
1,0,0.0,33.0,1
0,0,0.0,19.0,1
0,0,0.8374,,0
0,0,0.0,31.0,1
1,0,0.0,36.0,0
0,0,0.6005,49.0,0
0,0,0.5778,53.0,0
1,0,0.0,53.0,1
1,0,0.0,58.0,1
1,0,0.0,34.0,0
0,0,0.0,21.0,0
1,0,0.0,59.0,0
1,0,0.3623,64.0,1
0,0,0.0,52.0,1
1,0,0.0,32.0,1
0,0,1.0,23.0,0
1,0,0.0,26.0,1
0,0,0.1652,40.0,0
1,0,0.0,34.0,1
1,0,0.0,30.0,1
1,0,0.0,64.0,1
0,0,0.3423,36.0,1
1,1,0.0,70.0,1
1,0,0.4164,39.0,1
1,0,0.3064,31.0,1
1,0,0.0,42.0,0
1,0,0.0,36.0,1
1,0,0.0,31.0,1
1,0,0.0,54.0,1
1,0,0.0,27.0,1
1,0,0.0,42.0,0
1,0,0.2188,28.0,1
0,1,0.9767,40.0,0
1,0,0.0,25.0,1
1,0,0.0,60.0,0
1,0,0.0785,52.0,1
1,0,0.0,24.0,0
1,0,0.0,36.0,1
0,0,0.0,34.0,1
1,0,0.0,34.0,0
0,0,0.6975,55.0,1
1,0,0.0,30.0,0
0,0,0.7997,54.0,1
1,0,0.0,32.0,0
1,0,0.0,44.0,0
1,0,0.0,48.0,0
0,0,0.0,41.0,1
1,0,0.0,29.0,0
1,0,0.0,37.0,0
1,0,0.3399,34.0,1
0,0,0.0,53.0,1
0,0,0.0,28.0,1
1,0,0.0,63.0,1
0,0,0.9939,23.0,1
0,0,0.0,80.0,1
1,0,0.0,59.0,1
0,0,0.0,43.0,1
1,0,0.0,34.0,0
0,0,0.0,73.0,1
1,0,0.0,60.0,1
1,0,0.0,59.0,1
1,0,0.0,60.0,1
0,0,0.3333,30.0,0
1,0,0.4181,68.0,1
0,1,0.9873,53.0,0
1,0,0.0,45.0,1
1,0,0.226,84.0,1
0,0,0.0,63.0,0
1,0,0.0,63.0,1
0,0,0.2581,72.0,1
1,0,0.4618,35.0,1
0,0,0.0,52.0,1
0,0,0.0,35.0,0
1,0,0.0,37.0,1
0,0,0.6998,63.0,1
0,0,0.171,67.0,1
0,0,0.0,41.0,1
0,0,0.8608,37.0,1
1,0,0.0,25.0,1
1,0,0.0,55.0,1
0,0,0.1749,54.0,1
1,0,0.0,37.0,0
1,0,0.0,59.0,1
0,0,0.263,32.0,1
0,0,0.7965,46.0,0
0,0,0.0,32.0,1
0,0,0.4636,48.0,1
1,0,0.0,38.0,1
1,0,0.0,47.0,0
1,0,0.0,72.0,1
1,0,0.0,56.0,0
0,0,0.0,48.0,1
1,1,0.1718,64.0,1
1,0,0.0,49.0,1
1,0,0.0,26.0,1
1,0,0.0,26.0,0
1,0,0.0,44.0,1
1,0,0.0,25.0,1
0,0,1.0,69.0,1
1,0,0.0,50.0,1
0,0,1.0,32.0,1
1,0,0.0,49.0,1
1,0,0.0,61.0,1
1,0,0.0,47.0,1
1,0,0.1604,52.0,1
1,0,0.0,36.0,1
0,0,0.7082,33.0,1
0,0,0.0,33.0,1
1,0,0.0,69.0,0
1,0,0.0,46.0,0
0,1,0.5579,53.0,1
0,0,0.0,48.0,0
1,0,0.0,27.0,1
1,0,0.0,37.0,1
1,0,0.0,37.0,1
0,0,0.9949,47.0,0
0,0,0.9142,63.0,1
0,1,0.4685,48.0,1
0,0,0.6735,45.0,1
0,0,0.0,65.0,1
0,1,0.7942,49.0,0
1,0,0.0,,0
1,0,0.0,24.0,1
1,0,0.0,70.0,1
1,0,0.0,61.0,1
0,0,0.9224,68.0,1
1,0,0.0,59.0,0
1,0,0.0,65.0,1
0,0,1.0,69.0,0
1,0,0.0,34.0,1
0,0,0.365,50.0,1
0,0,0.7473,70.0,1
1,0,0.0,53.0,1
1,0,0.0,40.0,1
1,0,0.0,39.0,0
0,0,0.0,43.0,0
0,0,0.0,36.0,1
1,0,0.3695,49.0,1
0,0,0.8606,26.0,0
1,0,0.0,59.0,1
1,0,0.0,37.0,1
1,0,0.0,57.0,1
0,0,0.0,58.0,1
0,0,0.0,42.0,1
1,0,0.0,31.0,0
0,1,0.0,27.0,1
1,0,0.0,35.0,0
0,1,0.8045,24.0,1
1,0,0.0,35.0,1
0,0,0.0,40.0,1
1,1,0.4295,27.0,1
0,1,0.8964,51.0,1
1,0,0.0,63.0,1
1,0,0.0,30.0,0
1,0,0.0,24.0,1
0,0,0.9966,31.0,1
1,0,0.0,37.0,0
1,0,0.0,71.0,1
0,1,0.9562,21.0,0
0,0,0.7076,54.0,1
1,0,0.0,49.0,1
0,0,0.9814,60.0,1
1,0,0.0,22.0,1
1,0,0.0,68.0,1
1,0,0.0,34.0,0
1,0,0.0,56.0,1
1,0,0.0,61.0,0
1,1,0.0,50.0,0
1,0,0.0,27.0,0
0,0,0.7497,35.0,0
1,0,0.4937,45.0,1
1,0,0.0,29.0,0
0,0,0.7303,47.0,1
0,0,0.0,31.0,1
1,0,0.0,35.0,1
0,0,0.0,30.0,1
1,0,0.0,77.0,1
1,0,0.0,33.0,1
0,0,1.0,56.0,1
0,0,0.9805,69.0,1
0,0,0.0,52.0,0
1,0,0.0,25.0,1
1,0,0.0,67.0,1
1,0,0.0,32.0,1
0,0,0.9967,51.0,0
1,0,0.0,38.0,0
0,1,0.9962,46.0,1
1,0,0.0,40.0,0
1,0,0.0,30.0,0
0,0,0.0,55.0,1
1,0,0.0,27.0,1
1,0,0.0,33.0,0
1,0,0.0,,0
1,0,0.0,54.0,0
0,0,0.8831,31.0,0
0,0,0.5116,29.0,0
0,0,0.0954,49.0,1
0,0,0.823,67.0,1
1,0,0.0,29.0,1
0,0,0.0,68.0,0
0,0,0.0,47.0,0
1,0,0.0,60.0,0
0,0,1.0,25.0,1
1,0,0.3431,28.0,0
0,0,0.0,48.0,0
1,0,0.0,62.0,1
0,0,0.6826,39.0,1
0,0,0.6265,40.0,1
1,0,0.4994,32.0,1
1,0,0.0,59.0,0
0,0,0.9941,45.0,1
1,0,0.4698,18.0,0
0,0,0.0,54.0,1
1,0,0.3813,66.0,1
1,0,0.0,61.0,1
0,0,0.0,17.0,1
0,0,0.8055,,0
0,1,0.7648,46.0,1
1,0,0.1668,24.0,1
1,0,0.0,32.0,0
1,0,0.0,25.0,0
0,0,1.0,24.0,1
0,0,0.0,19.0,1
1,0,0.0,63.0,1
0,0,0.0,68.0,0
1,0,0.0,31.0,1
0,0,0.9921,54.0,1
1,0,0.0,46.0,0
1,0,0.3674,41.0,1
0,0,0.0,35.0,1
1,0,0.0,19.0,1
1,0,0.0,62.0,1
1,0,0.0,60.0,1
0,0,0.0,50.0,1
1,0,0.0,61.0,1
1,0,0.0,61.0,1
1,0,0.0,51.0,0
1,0,0.0,37.0,1
1,0,0.0,52.0,1
1,0,0.0,59.0,1
1,0,0.433,59.0,0
1,0,0.0,51.0,1
1,0,0.0,39.0,1
0,0,0.0,34.0,0
1,0,0.0,58.0,1
1,0,0.0,50.0,1
0,1,0.0,78.0,1
1,0,0.0,25.0,1
1,0,0.0,60.0,1
1,0,0.0,35.0,1
0,0,0.0,47.0,0
1,0,0.0,28.0,1
1,1,0.0,42.0,0
1,0,0.0,64.0,0
0,1,0.0,76.0,1
0,0,0.0,55.0,0
0,0,0.0,33.0,1
0,0,0.0,39.0,1
1,0,0.0,38.0,1
1,0,0.0,73.0,1
1,0,0.0,35.0,0
0,0,0.6285,38.0,1
1,0,0.0,31.0,0
1,0,0.0,34.0,0
1,0,0.1712,38.0,0
1,0,0.0,36.0,1
1,1,0.0,50.0,1
0,1,0.4323,24.0,1
0,0,0.9565,24.0,1
1,0,0.3538,35.0,0
1,0,0.0,31.0,1
0,0,0.9281,48.0,0
1,0,0.0,27.0,1
0,0,0.0,59.0,0
1,0,0.0,39.0,0
1,0,0.0,42.0,1
1,0,0.2719,42.0,0
0,1,0.0,62.0,1
1,0,0.0,36.0,0
1,0,0.0,43.0,0
1,0,0.0,40.0,0
1,0,0.0,39.0,1
0,0,0.0,56.0,0
0,0,0.0,41.0,1
0,0,0.0,27.0,1
1,0,0.0,47.0,1
1,0,0.0135,40.0,0
1,0,0.0,39.0,0
0,0,0.0,37.0,1
1,0,0.0,27.0,0
1,0,0.0,37.0,1
1,0,0.0,38.0,1
1,0,0.0,50.0,1
1,0,0.2585,39.0,1
1,0,0.0,43.0,0
1,0,0.0,,0
1,0,0.0,37.0,1
1,0,0.0,46.0,1
0,1,0.7275,14.0,0
0,0,0.7593,60.0,0
0,0,0.0,46.0,1
1,0,0.0,48.0,1
1,0,0.0,41.0,0
1,0,0.0,28.0,1
1,0,0.0,79.0,1
1,0,0.0,37.0,0
1,0,0.0,60.0,1
0,0,0.0,37.0,0
1,0,0.0,29.0,0
1,0,0.0,58.0,1
1,0,0.1667,29.0,1
1,0,0.0,21.0,0
0,0,0.0,57.0,1
1,0,0.0,35.0,0
1,0,0.0,36.0,1
1,0,0.0,26.0,1
1,0,0.0,57.0,1
0,1,0.2021,41.0,1
1,0,0.0,24.0,1
1,0,0.0,33.0,1
1,0,0.0,47.0,1
0,0,0.4559,45.0,1
1,0,0.4189,35.0,1
1,0,0.0,21.0,1
0,0,0.8655,70.0,1
1,0,0.0,71.0,1
1,0,0.4835,55.0,1
1,0,0.0,47.0,0
0,0,0.8705,51.0,1
1,0,0.0,18.0,1
1,0,0.4339,32.0,1
1,1,0.0,20.0,0
1,0,0.0,73.0,0
1,0,0.0,32.0,1
1,0,0.0,45.0,0
1,0,0.0,36.0,1
1,0,0.0,45.0,1
